STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TOBS
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/2/11,,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/7/11,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/8/11,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/9/11,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/10/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/14/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/15/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/16/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/30/11,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/31/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/1/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/4/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/5/11,0,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/6/11,0,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/7/11,1.09,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/11/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/12/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/13/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/14/11,0.01,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/15/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/18/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/19/11,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/20/11,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/21/11,0,66
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/25/11,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/26/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/27/11,0.05,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/28/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/2/11,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/3/11,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/4/11,0.08,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/5/11,0.06,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/6/11,1.8,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/9/11,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/10/11,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/11/11,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/12/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/16/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/17/11,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/18/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/19/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/20/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/23/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/24/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/25/11,0.01,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/26/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/27/11,0.01,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/31/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/1/11,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/2/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/3/11,1.71,65
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/6/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/7/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/8/11,0.05,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/9/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/13/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/14/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/15/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/16/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/17/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/20/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/21/11,0.25,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/22/11,0.08,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/23/11,0.22,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/24/11,0.1,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/27/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/28/11,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/29/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/30/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/1/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/6/11,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/7/11,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/8/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/11/11,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/12/11,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/13/11,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/14/11,,61
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/15/11,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/18/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/19/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/24/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/26/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/27/11,0.02,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/28/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/1/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/2/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/3/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/4/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/5/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/8/11,0,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/9/11,0,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/10/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/11/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/12/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/15/11,0,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/16/11,0.05,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/17/11,0.02,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/18/11,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/22/11,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/23/11,0,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/24/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/29/11,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,8/31/11,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/1/11,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/2/11,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/6/11,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/7/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/8/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/9/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/12/11,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/13/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/14/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/15/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/16/11,0.08,79
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/19/11,,79
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/20/11,0.01,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/26/11,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/27/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/28/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/29/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,9/30/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/3/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/4/11,0.05,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/5/11,0.06,79
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/6/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/7/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/10/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/11/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/12/11,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/13/11,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/14/11,0.08,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/17/11,0,79
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/18/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/19/11,0.12,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/20/11,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/21/11,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/24/11,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/25/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/26/11,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/27/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,10/28/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/3/11,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/4/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/7/11,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/8/11,0.08,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/9/11,0.17,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/10/11,0.1,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/14/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/15/11,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/16/11,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/17/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/18/11,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/21/11,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/22/11,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/23/11,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/28/11,,70
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/29/11,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/30/11,0.12,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/1/11,0,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/2/11,0,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/5/11,0,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/6/11,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/7/11,0.07,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/8/11,0.05,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/9/11,0.16,70
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/12/11,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/13/11,2.8,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/14/11,0.86,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/15/11,0.02,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/16/11,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/4/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/5/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/6/12,0,65
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/9/12,0,64
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/10/12,0,66
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/11/12,,67
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/12/12,,66
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/13/12,,62
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/17/12,0,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/18/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/19/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/20/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/23/12,0,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/24/12,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/25/12,0,68
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/26/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/27/12,0.33,66
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,1/31/12,0,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/1/12,0,63
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/2/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/3/12,0,65
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/6/12,,67
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/7/12,0.48,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/8/12,0.32,66
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/9/12,0,68
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/10/12,0,70
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/13/12,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/14/12,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/15/12,0,68
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/16/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/17/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/21/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/22/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/23/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/24/12,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/27/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/28/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,2/29/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/1/12,,70
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/2/12,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/19/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/20/12,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/21/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/22/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/23/12,0.02,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/27/12,,67
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/28/12,,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/29/12,,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/30/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/2/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/3/12,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/4/12,0,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/5/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/9/12,,70
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/10/12,0.14,68
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/11/12,0.07,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/12/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/13/12,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/16/12,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/17/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/18/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/19/12,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/20/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/23/12,0.26,70
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/24/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/25/12,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/26/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/27/12,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/2/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/4/12,0.07,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/7/12,,70
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/8/12,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/9/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/10/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/11/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/14/12,0,69
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/15/12,0,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/16/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/17/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/21/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/22/12,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/23/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/24/12,0.02,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/25/12,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/29/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/30/12,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/31/12,0.02,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/1/12,0.04,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/4/12,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/5/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/6/12,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/7/12,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/8/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/12/12,,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/13/12,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/14/12,0.25,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/15/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/18/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/19/12,0.02,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/20/12,0.05,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/21/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/22/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/25/12,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/26/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/27/12,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/28/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/29/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/2/12,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/3/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/11/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/12/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/13/12,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/16/12,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/17/12,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/18/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/19/12,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/20/12,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/23/12,0,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/24/12,0,77
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/30/12,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/31/12,,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/1/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/2/12,,70
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/7/12,0.01,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/8/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/9/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/13/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/14/12,,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/15/12,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/19/12,0.03,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/20/12,,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/21/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/26/12,,72
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/27/12,,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/28/12,,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/29/12,,67
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,11/30/12,,68
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/3/12,0,78
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/4/12,0,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/5/12,0.02,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/6/12,,68
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/7/12,,71
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/10/12,0,76
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/11/12,0,75
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/12/12,0,74
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/13/12,0.04,73
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,12/14/12,0.07,73
